geo_fips,rent_burden
6037531101,0.49068323
6037531102,0.516693164
6037531201,0.435412027
6037531202,0.610763454
6037531301,0.454545455
6037531302,0.573543929
6037531502,0.730434783
6037531503,0.369491525
6037531504,0.326797386
6037531602,0.624839949
6037531603,0.473509934
6037531604,0.612173913
6037531701,0.516212711
6037531702,0.501474926
6037531800,0.388667992
6037531901,0.505244755
6037531902,0.511589404
6037532001,0.627043091
6037532002,0.439862543
6037532101,0.695195195
6037532102,0.642384106
6037532200,0.4744
6037532302,0.391666667
6037532303,0.68556701
6037532304,0.501792115
6037532500,0.612641815
6037532605,0.484199796
6037532606,0.496491228
6037532607,0.589423077
6037532700,0.52064632
6037532800,0.6
6037532900,0.534863946
6037533001,0.529508197
6037533002,0.780898876
6037533103,0.692821369
6037533104,0.457295374
6037533105,0.672268908
6037533108,0.616334283
6037533201,0.482608696
6037533204,0.48427673
6037533300,0.625192012
6037533401,0.545243619
6037533402,0.557354926
6037533403,0.608173077
6037533501,0.447598253
6037533504,0.536443149
6037533601,0.542025862
6037533602,0.603255341
6037533603,0.573094868
6037533701,0.488549618
6037533702,0.596214511
6037533703,0.55503876
6037533803,0.642654028
6037533804,0.682196339
6037533805,0.647335423
6037533806,0.540133779
6037533901,0.622981956
6037533902,0.59832636
6037534001,0.484990619
6037534002,0.569892473
6037534101,0.52991453
6037534102,0.592561983
6037534201,0.61255116
6037534202,0.614718615
6037534203,0.775229358
6037534301,0.565450644
6037534302,0.599462366
6037534403,0.597560976
6037534404,0.469153515
6037534405,0.727030626
6037534406,0.652173913
6037534501,0.445409429
6037534502,0.453488372
6037534700,0.444108761
6037534802,0.504885993
6037534803,0.551324503
6037534804,0.543610548
6037534900,0.376259798
6037535001,0.716216216
6037535002,0.64
6037535101,0.48113879
6037535102,0.686363636
6037535200,0.849710983
6037535300,0.757847534
6037535400,0.473317865
6037535501,0.652857143
6037535502,0.515337423
6037535503,0.538860104
6037535603,0.665734266
6037535604,0.597133758
6037535605,0.504516129
6037535606,0.442379182
6037535607,0.642405063
6037535701,0.466515323
6037535702,0.469450102
6037535802,0.427586207
6037535803,0.551459293
6037535804,0.591836735
6037535901,0.623981374
6037535902,0.424107143
6037536000,0.521923621
6037536102,0.734042553
6037536103,0.53125
6037536104,0.553448276
6037536201,0.663829787
6037536202,0.440068493
6037540000,0.473347548
6037540101,0.737931034
6037540102,0.464071856
6037540201,0.572052402
6037540202,0.582722086
6037540203,0.584070796
6037540300,0.445727483
6037540400,0.696202532
6037540501,0.583569405
6037540502,0.640086207
6037540600,0.67408377
6037540700,0.724137931
6037540800,0.561797753
6037540901,0.709359606
6037540902,0.51119403
6037541003,0.251207729
6037541100,0.56133829
6037541200,0.591687042
6037541300,0.787878788
6037541401,0.793557833
6037541402,0.593846154
6037541500,0.548165138
6037541603,0.472868217
6037541604,0.748680042
6037541605,0.647509579
6037541606,0.446153846
6037541700,0.423076923
6037541801,0.581929556
6037541802,0.759493671
6037542000,0.631067961
6037542103,0.718232044
6037542104,0.438287154
6037542105,0.555107527
6037542106,0.503296703
6037542200,0.51025641
6037542401,0.593137255
6037542402,0.618012422
6037542501,0.474526929
6037542502,0.640744797
6037542601,0.660746004
6037542602,0.515463918
6037542700,0.494646681
6037542800,0.227272727
6037542900,0.453781513
6037543000,0.539106145
6037543100,0.255319149
6037543201,0.517241379
6037543203,0.548742138
6037543304,0.261261261
6037543305,0.464788732
6037543306,0.379310345
6037543321,0.538990826
6037543322,0.130952381
6037543400,0.395061728
6037543501,0.386363636
6037543502,0.486535009
6037543503,0.415362731
6037543601,0.475490196
6037543603,0.362068966
6037543605,0.588709677
6037543606,0.630434783
6037543607,0.456140351
6037543701,0.391666667
6037543703,0.530791789
6037543704,0.630208333
6037543705,0.69047619
6037543801,0.390243902
6037543803,0.813664596
6037543804,0.495412844
6037543903,0.324404762
6037543905,0.483420593
6037544001,0.683195592
6037544002,0.564393939
6037550101,0.520547945
6037550201,0.426035503
6037550202,0.277620397
6037550301,0.442577031
6037550501,0.667692308
6037550502,0.503448276
6037550601,0.515555556
6037550602,0.396226415
6037550700,0.375536481
6037550801,0.656146179
6037550802,0.341269841
6037550901,0.516925892
6037550902,0.533799534
6037551001,0.571428571
6037551002,0.247232472
6037551101,0.473760933
6037551102,0.564516129
6037551201,0.694763729
6037551203,0.595348837
6037551204,0.509578544
6037551300,0.543462898
6037551401,0.622360248
6037551402,0.494590417
6037551501,0.628776978
6037551502,0.672592593
6037551700,0.680758017
6037551801,0.559796438
6037551802,0.724299065
6037551900,0.699300699
6037552001,0.37
6037552002,0.403131115
6037552100,0.551779935
6037552200,0.646766169
6037552301,0.555865922
6037552302,0.518945634
6037552400,0.784615385
6037552601,0.483240223
6037552602,0.487106017
6037552700,0.535947712
6037552800,0.67462039
6037552900,0.686967113
6037553000,0.166666667
6037553100,0.612288136
6037553201,0.242524917
6037553202,0.602150538
6037553300,0.492610837
6037553400,0.501133787
6037553502,0.322237017
6037553503,0.674952199
6037553504,0.47761194
6037553601,0.653498871
6037553602,0.668539326
6037553701,0.464351005
6037553702,0.677700348
6037553801,0.649098474
6037553802,0.644567219
6037553901,0.457104558
6037553902,0.498076923
6037554001,0.381861575
6037554002,0.531047266
6037554101,0.537777778
6037554105,0.595489782
6037554106,0.462435233
6037554201,0.544247788
6037554203,0.628635347
6037554204,0.607745159
6037554301,0.561377246
6037554302,0.52744887
6037554403,0.544276458
6037554404,0.608736942
6037554405,0.593453919
6037554406,0.618473896
6037554511,0.42721519
6037554512,0.392481203
6037554513,0.481927711
6037554514,0.35971223
6037554515,0.47826087
6037554516,0.378787879
6037554517,0.550813008
6037554518,0.447488584
6037554519,0.28030303
6037554521,0.515859766
6037554522,0.265822785
6037554600,0.528233151
6037554700,0.460674157
6037554801,0.350649351
6037554802,0.519337017
6037554900,0.552845528
6037555001,0.566942149
6037555002,0.66576087
6037555105,0.473313192
6037555106,0.553470919
6037555107,0.645724258
6037555202,0.366071429
6037555211,0.610457516
6037555212,0.500693481
6037555300,0.504065041
6037570001,0.3575
6037570002,0.658682635
6037570003,0.495098039
6037570100,0.478787879
6037570202,0.649152542
6037570203,0.600187266
6037570204,0.520179372
6037570303,0.659286593
6037570304,0.578842315
6037570305,0.643953935
6037570306,0.715686275
6037570402,0.633744856
6037570403,0.552129222
6037570404,0.739285714
6037570502,0.564777328
6037570503,0.497652582
6037570504,0.731343284
6037570601,0.433607521
6037570602,0.556144068
6037570603,0.529577465
6037570701,0.501618123
6037570703,0.45890411
6037570800,0.461318052
6037570901,0.34082397
6037570902,0.513677812
6037571000,0.110294118
6037571101,0.347305389
6037571102,0.592857143
6037571201,0.404255319
6037571202,0.500813008
6037571300,0.458333333
6037571400,0.387263339
6037571502,0.629477994
6037571504,0.601832994
6037571505,0.507494647
6037571600,0.487623762
6037571701,0.54353562
6037571703,0.586160109
6037571704,0.637319317
6037571800,0.520642202
6037571900,0.445969125
6037572001,0.609550562
6037572201,0.469150175
6037572202,0.393939394
6037572301,0.58056872
6037572500,0.308793456
6037572600,0.173745174
6037572700,0.243654822
6037573002,0.579104478
6037573003,0.438016529
6037573004,0.599307958
6037573101,0.738798856
6037573102,0.367346939
6037573201,0.660205245
6037573202,0.607355865
6037573300,0.580381471
6037573401,0.525065963
6037573402,0.537654321
6037573403,0.475644699
6037573601,0.160447761
6037573700,0.524390244
6037573800,0.606299213
6037573902,0.257142857
6037574000,0.121546961
6037574100,0.389873418
6037574201,0.641025641
6037574202,0.451030928
6037574300,0.285229202
6037574400,0.464882943
6037574500,0.396121884
6037574602,0.557142857
6037574800,0.527607362
6037574901,0.454545455
6037574902,0.526592252
6037575001,0.412024757
6037575002,0.538083538
6037575101,0.740869565
6037575102,0.661802575
6037575103,0.606303725
6037575201,0.512339585
6037575202,0.5204617
6037575300,0.529795918
6037575401,0.602254428
6037575402,0.577297297
6037575801,0.532060027
6037575802,0.611694153
6037575803,0.658990257
6037575901,0.614830072
6037575902,0.478622328
6037576001,0.417959184
6037576200,0.609604957
6037576301,0.644134078
6037576302,0.630526316
6037576401,0.576756288
6037576402,0.595327103
6037576403,0.623152709
6037576501,0.665372671
6037576502,0.526682135
6037576503,0.545632334
6037576601,0.638161147
6037576602,0.521868365
6037576700,0.38941076
6037576801,0.480809491
6037576802,0.520172911
6037576901,0.535918627
6037576903,0.68457539
6037576904,0.582089552
6037577000,0.465361446
6037577100,0.400424628
6037577200,0.338406087
6037577300,0.392321755
6037577400,0.381128585
6037577501,0.453287197
6037577504,0.43622449
6037577602,0.598802395
6037577604,0.678571429
6037577605,0.498765432
6037577606,0.375
6037577700,0.417536534
6037577800,0.332129964
6037577900,0.620879121
6037578000,0.548334687
6037578100,#DIV/0!
6037599000,0.507507508
6037599100,0.341463415
6037600100,0.624579125
6037600201,0.589626934
6037600202,0.700061463
6037600302,0.622222222
6037600303,0.673469388
6037600304,0.61308204
6037600400,0.541029207
6037600501,0.712
6037600601,0.540897098
6037600602,0.659744409
6037600702,0.550200803
6037600703,0.739130435
6037600704,0.573964497
6037600801,0.508474576
6037600802,0.507801418
6037600902,0.673480663
6037600911,0.523809524
6037600912,0.462662338
6037601001,0.445080092
6037601002,0.577408638
6037601100,0.555938038
6037601202,0.56741573
6037601211,0.637096774
6037601212,0.587126138
6037601301,0.545454545
6037601302,0.458313483
6037601303,0.601851852
6037601401,0.50621118
6037601402,0.420886076
6037601501,0.526011561
6037601502,0.521381579
6037601600,0.609475032
6037601700,0.617238184
6037601801,0.579661017
6037601802,0.406959153
6037601900,0.475378788
6037602002,0.524305556
6037602003,0.701511335
6037602103,0.638115632
6037602104,0.600425834
6037602105,0.616854909
6037602106,0.489506821
6037602201,0.343878955
6037602202,0.465949821
6037602301,0.459962756
6037602302,0.37037037
6037602402,0.436619718
6037602403,0.530915087
6037602404,0.676553672
6037602504,0.561709813
6037602505,0.523240372
6037602506,0.568588469
6037602507,0.517322372
6037602510,0.616396761
6037602511,0.640591966
6037602512,0.572016461
6037602513,0.631043257
6037602601,0.72829582
6037602602,0.674796748
6037602700,0.393442623
6037602801,0.614035088
6037602802,0.464285714
6037602900,0.406548431
6037603004,0.490039841
6037603005,0.557692308
6037603006,0.410579345
6037603007,0.689703808
6037603008,0.278527607
6037603101,0.560738581
6037603102,0.517133956
6037603200,0.542234332
6037603301,0.492655367
6037603302,0.634730539
6037603400,0.542635659
6037603500,0.688622754
6037603600,0.54691689
6037603702,0.219047619
6037603703,0.605263158
6037603705,0.629005059
6037603706,0.685990338
6037603801,0.617435897
6037603802,0.5312
6037603901,0.503205128
6037603902,0.442105263
6037604001,0.441741357
6037604002,0.635282458
6037604101,0.718181818
6037604102,0.383505155
6037604200,0.654524089
6037609900,0.45276873
6037620001,0.355029586
6037620002,0.462176166
6037620101,0.367804878
6037620102,0.268562401
6037620201,0.376175549
6037620301,0.398230088
6037620303,0.312714777
6037620305,0.281742354
6037620400,0.270788913
6037620501,0.574301676
6037620521,0.383685801
6037620522,0.445229682
6037620601,0.48261924
6037620602,0.316582915
6037620701,0.46171875
6037620703,0.368852459
6037620704,0.195335277
6037620801,0.309782609
6037620802,0.269366197
6037620901,0.477272727
6037620904,0.257425743
6037621001,0.456026059
6037621005,0.339823009
6037621102,0.197530864
6037621104,0.338501292
6037621201,0.433005299
6037621204,0.458976442
6037621301,0.570731707
6037621324,0.510344828
6037621326,0.471521269
6037621400,0.406401552
6037650001,0.675749319
6037650003,0.416223404
6037650004,0.510948905
6037650101,0.809688581
6037650102,0.574162679
6037650200,0.551558753
6037650300,0.431602048
6037650401,0.296137339
6037650501,0.43537415
6037650502,0.346354167
6037650603,0.454183267
6037650604,0.354301948
6037650605,0.412256267
6037650606,0.496254682
6037650607,0.46978022
6037650701,0.636363636
6037650702,0.483636364
6037650801,0.532142857
6037650802,0.622983871
6037650901,0.534591195
6037650903,0.572617946
6037650904,0.292079208
6037651001,0.652631579
6037651002,0.376811594
6037651101,0.428211587
6037651102,0.461949266
6037651201,0.106870229
6037651221,0.449588477
6037651222,0.430088496
6037651302,0.490196078
6037651304,0.364500792
6037651401,0.333333333
6037651402,0.608955224
6037670001,0.544147844
6037670002,0.339664804
6037670003,0.397238018
6037670101,0.1953125
6037670102,0.517271157
6037670201,0.614973262
6037670202,0.692307692
6037670324,0.521276596
6037670326,0.289855072
6037670328,0.360730594
6037670405,0.625
6037670406,0.510638298
6037670407,0.419593346
6037670413,0.348314607
6037670416,0.634393064
6037670417,0.381818182
6037670418,0.263565891
6037670500,0.142857143
6037670603,0.119402985
6037670604,0.371875
6037670701,0.615720524
6037670702,0.702898551
6037700101,0.40625
6037700102,0.466739766
6037700200,0.470346598
6037700300,0.493248312
6037700400,0.494609746
6037700501,0.4863103
6037700502,0.527347781
6037700600,0.551912568
6037700700,0.303030303
6037700801,0.384499624
6037700802,0.521621622
6037700901,0.672683514
6037700902,0.619931792
6037701000,0.460898502
6037701201,0.25
6037701202,0.43079922
6037701302,0.491884581
6037701304,0.294871795
6037701402,0.369018405
6037701501,0.294198895
6037701502,0.3564118
6037701601,0.263694268
6037701602,0.546289212
6037701701,0.45280236
6037701702,0.500973394
6037701801,0.496073298
6037701802,0.563015312
6037701902,0.521781854
6037702002,0.448943031
6037702102,0.373324397
6037702201,0.384615385
6037702202,0.431868132
6037702300,0.35286285
6037702400,0.460127029
6037702501,0.284039675
6037702502,0.478014184
6037702600,0.655238095
6037702700,0.611295681
6037702801,0.725939505
6037702802,0.464544139
6037702803,0.558333333
6037702900,0.477661795
6037703002,0.663387978
6037703003,0.604833837
6037703100,0.413836478
6037703200,0.449225473
6037800101,0.615384615
6037800103,0.800699301
6037800104,0.218579235
6037800202,0.739583333
6037800204,0.80861244
6037800205,0.354775828
6037800206,0
6037800324,0.38170347
6037800325,0.57079646
6037800328,0.243902439
6037800333,0.383792049
6037800334,0.515151515
6037800335,0.41503268
6037800336,0
6037800337,0.730732636
6037800338,0.325268817
6037800406,0.030612245
6037800410,0.234567901
6037800411,0.466216216
6037800412,0.244131455
6037800504,0.406403941
6037800506,0.648550725
6037900102,0.481132075
6037900103,0.323751891
6037900104,0.322580645
6037900301,0.315789474
6037900501,0.386612022
6037900504,0.530663329
6037900505,0.571125265
6037900506,0.572769953
6037900508,0.640138408
6037900509,0.395023328
6037900510,0.534883721
6037900602,0.692307692
6037900606,0.377446412
6037900607,0.51056338
6037900608,0.639473684
6037900609,0.51754386
6037900610,0.274193548
6037900611,0.435443038
6037900701,0.457389428
6037900703,0.553051127
6037900704,0.520153551
6037900705,0.613486842
6037900804,0.499231951
6037900805,0.545454545
6037900806,0.58604888
6037900807,0.595180723
6037900808,0.63681592
6037900901,0.724537037
6037900902,0.097014925
6037901003,#DIV/0!
6037901007,0.258503401
6037901008,0.423986486
6037901009,0.494897959
6037901010,0.440049444
6037901011,0.511669659
6037901012,0.838797814
6037901013,0.557603687
6037901014,0.422857143
6037901101,0.540492958
6037901102,0.325349301
6037901209,0.432
6037901210,0.689320388
6037901214,0.848
6037901215,0.868055556
6037901216,0
6037901217,0.641509434
6037901218,1
6037901300,0.577272727
6037910002,0.625525947
6037910210,0.163204748
6037910211,0.388888889
6037910212,0.395522388
6037910213,0.166666667
6037910214,0.301843318
6037910215,0.465116279
6037910216,0.392996109
6037910217,0.512727273
6037910218,0.689102564
6037910301,0.149870801
6037910302,0.282958199
6037910401,0.521308226
6037910404,0.502803738
6037910405,0.606461087
6037910501,0.633
6037910502,0.557321226
6037910504,0.665338645
6037910505,0.745945946
6037910601,0.422586521
6037910602,0.616647128
6037910605,0.441314554
6037910606,0.444043321
6037910607,0.664092664
6037910608,0.632432432
6037910706,0.63902439
6037910707,0.550167224
6037910709,0
6037910712,0.438356164
6037910713,0.464788732
6037910714,0.717948718
6037910715,0.611793612
6037910716,0.534562212
6037910717,0.217391304
6037910718,0.735294118
6037910719,0.498349835
6037910720,0.660176991
6037910721,0.760714286
6037910804,0.705882353
6037910807,0.596875
6037910808,0.86
6037910809,1
6037910810,0.778947368
6037910814,0.424657534
6037910815,0.138121547
6037911001,0.518691589
6037911100,0.446357616
6037920013,0.4
6037920015,0.408450704
6037920016,0.780373832
6037920017,0.16017316
6037920018,0.683333333
6037920020,0.521276596
6037920028,0.701067616
6037920029,0.650080257
6037920030,0.584980237
6037920031,0.817021277
6037920034,0.410810811
6037920035,0.684684685
6037920038,0.593103448
6037920039,0.203389831
6037920040,0.655737705
6037920041,0.633779264
6037920042,0.623203285
6037920043,0.430084746
6037920044,0.659574468
6037920045,0.263473054
6037920046,0.567119155
6037920047,0.691844554
6037920048,0.659142212
6037920049,0.65060241
6037920050,0.445454545
6037920102,0.641765705
6037920104,0.228915663
6037920106,0.624161074
6037920109,0.55785124
6037920110,0.615598886
6037920111,0.458015267
6037920112,0.592592593
6037920114,0.59779338
6037920115,0.59
6037920116,0.533834586
6037920118,0.282758621
6037920119,1
6037920120,0.244444444
6037920121,0.618020305
6037920200,#DIV/0!
6037920303,0.578313253
6037920312,0.752173913
6037920313,0.458536585
6037920314,0.482035928
6037920322,0.405555556
6037920326,0.620848708
6037920328,0.486322188
6037920329,0.441637631
6037920330,0.764320786
6037920331,0.681672026
6037920332,0.308219178
6037920334,0.810588235
6037920338,0.699152542
6037920339,0.636935992
6037920340,0.419068736
6037920341,0.568783069
6037920342,0.738831615
6037920343,0.722100656
6037930400,0.125
6037980001,#DIV/0!
6037980002,#DIV/0!
6037980003,#DIV/0!
6037980004,#DIV/0!
6037980005,#DIV/0!
6037980006,#DIV/0!
6037980007,#DIV/0!
6037980008,1
6037980009,#DIV/0!
6037980010,0.674418605
6037980011,0.75
6037980012,#DIV/0!
6037980013,#DIV/0!
6037980014,0.6
6037980015,0.53125
6037980016,0.23255814
6037980017,0.105263158
6037980018,#DIV/0!
6037980019,0.555555556
6037980020,#DIV/0!
6037980021,#DIV/0!
6037980022,#DIV/0!
6037980023,#DIV/0!
6037980024,0.333333333
6037980025,0.739910314
6037980026,#DIV/0!
6037980028,#DIV/0!
6037980030,#DIV/0!
6037980031,0.5
6037980033,1
6037980034,1
6037980035,0.354545455
6037980036,0.709090909
6037980037,#DIV/0!
6037980038,#DIV/0!
6037980039,#DIV/0!
6037990100,#DIV/0!
6037990200,#DIV/0!
6037990300,#DIV/0!
